index	task	input_nchars	input_ntokens	input_logprob	output_nchars	output_ntokens	output_logprob	correct
23	rev	115	37	-140.805419921875	115	37	-142.4557342529297	0
24	rev	128	42	-142.63685607910156	128	42	-144.74952697753906	0
25	rev	80	25	-101.03690338134766	80	25	-95.34981536865234	0
26	rev	104	31	-129.1559600830078	104	31	-134.4394073486328	0
27	rev	133	37	-152.81338500976562	133	37	-152.0807647705078	0
28	rev	91	28	-98.91925048828125	91	28	-99.5455093383789	1
29	rev	150	46	-173.60284423828125	150	46	-177.32608032226562	0
30	rev	144	45	-174.294677734375	144	45	-168.27642822265625	0
31	rev	154	43	-129.78582763671875	154	43	-140.12200927734375	0
32	rev	185	62	-221.826416015625	185	62	-229.97463989257812	0
33	rev	156	44	-156.15182495117188	156	44	-149.2126922607422	0
34	rev	176	50	-185.71328735351562	176	50	-186.9047088623047	0
35	rev	174	46	-168.97369384765625	174	46	-174.64602661132812	0
36	rev	109	32	-129.31178283691406	109	32	-122.00948333740234	0
37	rev	172	54	-212.5104217529297	172	54	-207.07008361816406	0
38	rev	141	40	-152.10678100585938	141	40	-141.81236267089844	1
39	rev	170	55	-209.6518096923828	170	55	-210.2965545654297	0
40	rev	200	55	-204.10279846191406	200	55	-211.86151123046875	0
41	rev	165	48	-171.0677032470703	165	48	-178.52256774902344	0
42	rev	119	39	-133.89610290527344	119	39	-132.50033569335938	0
43	rev	163	52	-180.58721923828125	163	52	-175.2759552001953	0
44	rev	168	51	-183.4883270263672	168	51	-185.74464416503906	0
45	rev	107	32	-132.23574829101562	107	32	-135.50892639160156	0
46	rev	98	29	-113.8587875366211	98	29	-104.89716339111328	0
47	rev	101	31	-117.19314575195312	101	31	-121.11767578125	1
48	rev	124	34	-135.49859619140625	124	34	-131.98646545410156	0
49	rev	204	63	-226.2564239501953	204	63	-209.04466247558594	0
50	rev	145	42	-150.7604522705078	145	42	-144.230224609375	1
51	rev	134	42	-152.71853637695312	134	42	-146.400634765625	0
52	rev	182	52	-178.061279296875	182	52	-171.818359375	0
53	rev	199	64	-226.46585083007812	199	64	-233.7074737548828	0
54	rev	99	35	-121.29706573486328	99	35	-123.45710754394531	0
55	rev	112	34	-141.90658569335938	112	34	-133.5289764404297	0
56	rev	99	32	-126.6588363647461	99	32	-114.02173614501953	0
57	rev	101	32	-112.56201934814453	101	32	-118.9626693725586	1
58	rev	89	26	-97.5777587890625	89	26	-103.21253967285156	1
59	rev	165	48	-178.60328674316406	165	48	-183.8537139892578	0
60	rev	101	33	-141.49197387695312	101	33	-148.67709350585938	0
61	rev	152	41	-157.56126403808594	152	41	-150.98126220703125	0
62	rev	93	31	-122.75965118408203	93	31	-123.4395751953125	0
63	rev	155	56	-184.57664489746094	155	56	-179.45138549804688	0
64	rev	176	60	-218.14541625976562	176	60	-205.66268920898438	0
65	rev	142	44	-169.137451171875	142	44	-158.48748779296875	0
66	rev	138	38	-140.42938232421875	138	38	-140.82284545898438	1
67	rev	156	48	-167.20010375976562	156	48	-160.91461181640625	0
68	rev	182	60	-201.644775390625	182	60	-204.00079345703125	0
69	rev	126	40	-146.46055603027344	126	40	-146.78692626953125	0
70	rev	116	36	-132.2886199951172	116	36	-136.5789337158203	0
71	rev	167	52	-196.9936981201172	167	52	-199.89260864257812	0
72	rev	193	59	-215.2674102783203	193	59	-208.9423065185547	0
73	rev	193	58	-218.55287170410156	193	58	-217.5967559814453	0
74	rev	145	49	-183.02471923828125	145	49	-189.13253784179688	1
75	rev	116	37	-134.330322265625	116	37	-138.4244384765625	0
76	rev	116	37	-139.14964294433594	116	37	-138.85882568359375	0
77	rev	197	64	-230.0193634033203	197	64	-218.38743591308594	0
78	rev	135	39	-143.1625213623047	135	39	-152.15382385253906	0
79	rev	150	45	-177.99658203125	150	45	-174.1570587158203	0
80	rev	125	36	-150.3054962158203	125	36	-134.57229614257812	0
81	rev	178	58	-211.65390014648438	178	58	-225.1624755859375	0
82	rev	158	48	-170.73861694335938	158	48	-181.15216064453125	0
83	rev	105	32	-126.7083969116211	105	32	-122.8760986328125	0
84	rev	115	31	-130.41265869140625	115	31	-125.76496887207031	0
85	rev	144	50	-181.5006103515625	144	50	-188.22325134277344	0
86	rev	189	60	-214.982666015625	189	60	-193.4779052734375	0
87	rev	100	34	-136.69688415527344	100	34	-136.52037048339844	0
88	rev	129	40	-139.0612030029297	129	40	-139.8697509765625	0
89	rev	194	56	-204.9332275390625	194	56	-202.6333770751953	0
90	rev	208	60	-213.1156005859375	208	60	-218.65350341796875	0
91	rev	128	38	-159.73593139648438	128	38	-160.10549926757812	0
92	rev	128	36	-134.4037322998047	128	36	-134.3296356201172	0
93	rev	129	38	-146.06961059570312	129	38	-148.12718200683594	1
94	rev	105	33	-132.63812255859375	105	33	-121.7512435913086	1
95	rev	152	45	-160.681884765625	152	45	-166.20550537109375	0
96	rev	92	27	-102.52957153320312	92	27	-96.33775329589844	0
97	rev	105	31	-123.09053802490234	105	31	-127.61660766601562	1
98	rev	122	39	-147.33213806152344	122	39	-139.77810668945312	1
99	rev	133	41	-143.16989135742188	133	41	-148.83151245117188	0
