index	input_nchars	input_ntokens	input_logprob	output_nchars	output_ntokens	output_logprob	correct
70	124	26	-192.2061767578125	124	52	-361.7044677734375	0
71	116	21	-184.1699981689453	116	51	-369.0227966308594	0
72	143	25	-206.59439086914062	143	61	-448.74908447265625	0
73	148	30	-225.6604461669922	148	60	-432.8388977050781	0
74	66	14	-103.71043395996094	66	28	-216.60781860351562	0
75	221	46	-319.7403564453125	221	98	-682.480712890625	0
76	89	20	-140.14280700683594	89	44	-285.0839538574219	0
77	202	34	-266.30938720703125	202	92	-638.7725830078125	0
78	242	39	-250.44923400878906	242	111	-691.77783203125	0
79	62	15	-100.70437622070312	62	28	-188.62255859375	0
80	179	35	-251.978515625	179	79	-565.980712890625	0
81	108	20	-162.55990600585938	108	49	-323.0541687011719	0
82	83	21	-147.70578002929688	83	36	-240.97413635253906	0
83	101	20	-150.19497680664062	101	40	-291.84283447265625	0
84	76	14	-114.86186981201172	76	36	-257.50189208984375	0
85	100	18	-129.99879455566406	100	44	-329.1773376464844	0
86	183	39	-279.9393615722656	183	76	-525.2630004882812	0
87	161	28	-248.5366973876953	161	68	-494.9720458984375	0
88	67	14	-99.84365844726562	67	32	-219.61146545410156	0
89	44	10	-73.71011352539062	44	19	-151.2558135986328	0
90	58	10	-79.51617431640625	58	24	-181.0558319091797	0
91	249	42	-311.7531433105469	249	105	-695.2831420898438	0
92	138	26	-199.14373779296875	138	64	-460.9745178222656	0
93	154	27	-238.70762634277344	154	67	-467.3912353515625	0
94	128	25	-178.9775390625	128	54	-380.34478759765625	0
95	74	13	-102.74436950683594	74	32	-232.32009887695312	0
96	80	14	-116.89811706542969	80	35	-247.22589111328125	0
97	95	21	-158.61175537109375	95	47	-294.81298828125	0
98	118	18	-152.4845733642578	118	53	-384.1054992675781	0
99	134	27	-198.94412231445312	134	63	-420.7059326171875	0
