index	input_nchars	input_ntokens	input_logprob	output_nchars	output_ntokens	output_logprob	correct
0	48	11	-30.22695541381836	66	23	-144.09718322753906	1
1	52	11	-33.568328857421875	70	27	-181.81285095214844	1
2	65	15	-46.63685989379883	91	33	-195.66949462890625	1
3	35	12	-29.17022132873535	51	21	-134.83384704589844	1
4	46	10	-42.01966094970703	62	21	-158.1795196533203	1
5	63	12	-34.38407897949219	83	30	-200.02980041503906	1
6	93	19	-57.030372619628906	127	44	-271.44091796875	1
7	60	12	-44.13160705566406	80	27	-203.9578399658203	0
8	64	11	-29.84229278564453	82	26	-198.54412841796875	0
9	69	15	-35.56483840942383	97	35	-215.43922424316406	1
10	83	17	-45.93824768066406	111	35	-226.79583740234375	1
11	65	13	-37.231903076171875	89	29	-203.44903564453125	1
12	70	11	-38.03014373779297	90	25	-183.39584350585938	1
13	65	12	-36.2711296081543	87	32	-211.82151794433594	1
14	74	17	-48.818241119384766	104	37	-213.3206329345703	0
15	66	12	-31.062971115112305	88	28	-200.52288818359375	1
16	54	10	-33.82640838623047	72	27	-193.5261993408203	1
17	83	18	-58.68632125854492	113	36	-219.401123046875	1
18	91	20	-52.05624771118164	123	44	-269.0035705566406	0
19	56	14	-38.932559967041016	80	32	-184.1559295654297	0
20	146	31	-86.7518310546875	202	71	-439.3011779785156	1
21	29	8	-45.367950439453125	41	16	-117.98677825927734	0
22	97	24	-52.75218963623047	135	56	-293.09130859375	1
23	82	17	-49.46599578857422	112	45	-259.0738220214844	1
24	114	17	-65.35729217529297	146	50	-327.36865234375	0
25	63	13	-52.5767822265625	85	28	-173.48776245117188	1
26	160	29	-68.16397857666016	210	65	-375.4304504394531	0
27	69	13	-44.78742218017578	93	32	-222.2692108154297	1
28	57	12	-34.395320892333984	79	29	-185.70823669433594	1
29	167	33	-110.24634552001953	225	80	-419.2216796875	1
30	85	17	-51.22245407104492	115	39	-243.01513671875	1
31	151	31	-94.86784362792969	209	75	-429.1328430175781	0
32	141	26	-85.37798309326172	187	64	-383.445068359375	1
33	138	29	-85.90695190429688	190	67	-390.32586669921875	0
34	60	10	-38.51613235473633	78	25	-183.7773895263672	1
35	87	19	-54.80363464355469	121	42	-253.30038452148438	1
36	49	10	-41.21456527709961	65	21	-157.68905639648438	1
37	90	20	-62.54371643066406	126	46	-295.986572265625	1
38	68	16	-44.79998016357422	94	36	-226.6199188232422	1
39	72	16	-60.25666809082031	98	37	-242.94366455078125	1
40	116	21	-68.46855163574219	154	51	-314.77618408203125	1
41	143	25	-85.19293975830078	189	61	-398.188232421875	1
42	148	31	-106.4739990234375	202	71	-379.49432373046875	1
43	66	14	-39.121883392333984	90	34	-215.12973022460938	1
44	62	15	-53.58772659301758	90	35	-193.14260864257812	1
45	108	20	-70.90003967285156	144	51	-310.2855529785156	0
46	101	22	-68.741943359375	135	43	-288.83050537109375	1
47	76	14	-61.004852294921875	102	34	-213.73019409179688	1
48	67	14	-47.3330192565918	91	36	-208.4638671875	1
49	44	10	-39.08855438232422	60	22	-155.63792419433594	1
50	154	27	-123.87109375	202	75	-449.9233093261719	1
51	128	27	-68.1164779663086	172	61	-366.94989013671875	1
52	84	17	-64.16669464111328	110	38	-257.0723571777344	0
53	47	10	-33.70474624633789	63	23	-150.59371948242188	1
54	106	24	-62.38876724243164	142	51	-258.9015808105469	1
55	72	17	-67.8116683959961	98	37	-219.57228088378906	1
56	120	21	-75.96402740478516	158	48	-311.6770935058594	1
57	156	27	-94.36947631835938	202	64	-368.5970764160156	0
58	144	28	-79.90569305419922	194	68	-389.01947021484375	1
59	140	25	-81.16439056396484	184	53	-353.1314697265625	0
60	65	13	-41.32142639160156	89	33	-212.87896728515625	1
61	74	14	-47.243648529052734	98	35	-203.95065307617188	1
62	125	22	-97.30760955810547	161	53	-349.98529052734375	0
63	78	15	-56.248104095458984	100	30	-203.32167053222656	0
64	118	20	-81.76481628417969	152	49	-327.6550598144531	1
65	53	11	-28.980443954467773	73	28	-150.3999786376953	1
66	53	11	-35.208526611328125	73	26	-164.12606811523438	1
67	140	27	-83.2618408203125	188	62	-347.5411376953125	0
68	113	22	-71.91896057128906	149	49	-324.8503723144531	1
69	104	19	-84.99470520019531	140	51	-327.55377197265625	0
70	160	24	-76.1915512084961	200	61	-368.64501953125	1
71	68	13	-52.882102966308594	90	28	-196.27224731445312	1
72	113	21	-87.72257232666016	151	52	-359.8154296875	1
73	109	21	-94.5743179321289	141	47	-313.6103820800781	1
74	146	26	-113.10757446289062	192	58	-389.4956359863281	1
75	63	13	-47.77909851074219	87	30	-196.50778198242188	1
76	83	17	-68.21678161621094	115	44	-244.81253051757812	1
77	118	20	-86.67694854736328	150	44	-271.4569396972656	0
78	49	10	-38.797603607177734	65	25	-157.2440185546875	1
79	38	9	-25.893600463867188	54	21	-125.34153747558594	1
80	35	10	-34.9570198059082	51	22	-104.34333801269531	1
81	56	9	-50.624473571777344	70	22	-170.9517059326172	0
82	164	29	-98.1109390258789	220	72	-379.66217041015625	0
83	158	28	-123.33360290527344	204	65	-409.7419128417969	1
84	51	10	-44.31679153442383	67	22	-168.07823181152344	1
85	82	17	-108.8097915649414	108	36	-245.08056640625	0
86	62	13	-39.58962631225586	86	32	-191.7537841796875	0
87	97	16	-71.25048828125	125	40	-253.6479034423828	1
88	116	25	-94.81549835205078	156	51	-313.12091064453125	0
89	48	12	-64.3943099975586	68	27	-187.62432861328125	0
90	108	22	-92.32077026367188	144	49	-323.8235778808594	0
91	44	11	-61.57594299316406	62	23	-187.1267547607422	0
92	172	33	-116.7082290649414	234	75	-405.4175109863281	1
93	66	17	-69.6329345703125	94	38	-217.1952362060547	0
94	49	13	-68.36009216308594	69	25	-191.61801147460938	0
95	49	11	-64.49839782714844	63	23	-201.03843688964844	0
96	46	11	-59.310157775878906	62	23	-182.36549377441406	0
97	55	13	-63.386878967285156	75	29	-203.23048400878906	0
98	112	25	-92.51009368896484	154	55	-381.654052734375	0
99	65	16	-91.81719207763672	87	33	-244.00180053710938	0
0	48	11	-54.91508865356445	66	23	-152.20852661132812	1
1	52	11	-42.842796325683594	70	24	-167.9608154296875	1
2	65	15	-77.82798767089844	91	32	-202.6667938232422	0
3	35	12	-38.8354606628418	51	21	-132.0045623779297	1
4	46	10	-52.434898376464844	62	21	-158.0041046142578	1
5	63	12	-72.15582275390625	83	30	-199.76727294921875	1
6	93	19	-87.25852966308594	127	42	-256.5704345703125	0
7	60	12	-73.11930847167969	80	26	-186.7037811279297	1
8	64	11	-49.403221130371094	82	28	-204.85415649414062	0
9	69	15	-46.188175201416016	97	35	-214.259765625	1
10	83	17	-50.85907745361328	111	37	-236.1864013671875	1
11	65	13	-50.4005241394043	89	29	-206.68531799316406	1
12	70	11	-80.2469711303711	90	27	-162.5623779296875	0
13	65	12	-61.9631233215332	87	32	-206.6910858154297	1
14	74	17	-60.69556427001953	104	37	-209.68829345703125	1
15	66	12	-57.31311798095703	88	27	-197.96197509765625	1
16	54	10	-55.177215576171875	72	25	-184.79208374023438	0
17	83	18	-73.59122467041016	113	40	-248.5635528564453	1
18	91	20	-93.71575164794922	123	44	-256.22882080078125	0
19	56	14	-48.902671813964844	80	33	-184.5682830810547	0
20	146	31	-140.00367736816406	202	71	-418.12841796875	1
21	29	8	-57.946022033691406	41	17	-127.75920104980469	0
22	97	24	-66.5375747680664	135	54	-283.6363830566406	1
23	82	17	-71.32858276367188	112	42	-251.6904754638672	1
24	114	17	-120.58782196044922	146	42	-293.68218994140625	0
25	63	13	-66.84036254882812	85	24	-159.355712890625	1
26	160	29	-115.8170166015625	210	68	-399.4737854003906	1
27	69	13	-74.55885314941406	93	31	-191.12948608398438	1
28	57	12	-62.328125	79	24	-154.54124450683594	1
29	167	33	-179.35877990722656	225	77	-464.71063232421875	0
30	85	17	-65.84796142578125	115	38	-222.37767028808594	1
31	151	31	-146.1441192626953	209	80	-439.6034240722656	0
32	141	26	-136.0755615234375	187	64	-416.33489990234375	0
33	138	29	-128.68162536621094	190	69	-418.63507080078125	0
34	60	10	-68.28239440917969	78	25	-175.74827575683594	1
35	87	19	-64.00188446044922	121	41	-243.3272247314453	0
36	49	10	-48.70313262939453	65	21	-164.20077514648438	0
37	90	20	-83.13121795654297	126	46	-309.0897521972656	1
38	68	16	-58.64237976074219	94	36	-215.31039428710938	0
39	72	16	-78.21879577636719	98	38	-240.8804168701172	1
40	116	21	-107.10089111328125	152	49	-311.6720275878906	0
41	143	25	-142.2003173828125	189	62	-392.4226379394531	0
42	148	31	-133.66488647460938	202	68	-373.167236328125	1
43	66	14	-72.9896469116211	90	33	-214.0464324951172	1
44	62	15	-59.12921905517578	90	34	-201.29421997070312	1
45	108	20	-102.17601776123047	144	49	-322.5517272949219	0
46	101	22	-80.81118774414062	135	44	-297.6717224121094	0
47	76	14	-83.50727081298828	102	32	-211.49407958984375	1
48	67	14	-67.61064910888672	91	35	-217.88632202148438	1
49	44	10	-43.8524169921875	60	21	-143.6861572265625	1
50	154	27	-160.46243286132812	202	68	-450.0826721191406	1
51	128	27	-75.6326904296875	172	62	-370.5732116699219	0
52	84	17	-75.07998657226562	110	39	-257.69488525390625	1
53	47	10	-44.932167053222656	63	25	-162.63589477539062	1
54	106	24	-132.11117553710938	142	50	-296.6878662109375	0
55	72	17	-70.2725601196289	98	36	-213.2193145751953	1
56	120	21	-101.69970703125	158	46	-302.1339416503906	1
57	156	27	-137.68594360351562	204	67	-403.6634826660156	1
58	144	28	-119.01618957519531	194	68	-378.0945129394531	0
59	140	25	-109.5849380493164	184	53	-343.68011474609375	1
60	65	13	-63.039100646972656	89	32	-206.10826110839844	1
61	74	14	-60.197265625	98	37	-215.02145385742188	1
62	125	22	-150.26181030273438	161	58	-355.5029602050781	0
63	78	15	-71.59009552001953	100	36	-219.6709747314453	1
64	118	20	-132.3419189453125	152	50	-341.78436279296875	1
65	53	11	-43.94291687011719	73	28	-156.4048309326172	1
66	53	11	-44.89445114135742	73	27	-178.6486053466797	1
67	140	27	-117.14702606201172	188	66	-387.2317810058594	1
68	113	22	-81.42533111572266	149	49	-314.0063171386719	1
69	104	19	-108.36478424072266	140	53	-318.0214538574219	1
70	160	24	-116.3814926147461	200	52	-316.979736328125	1
71	68	13	-83.26708221435547	90	27	-180.70162963867188	1
72	113	21	-125.45679473876953	151	54	-333.3562927246094	1
73	109	21	-112.62980651855469	143	50	-306.8917541503906	1
74	146	26	-160.4783477783203	192	68	-410.8910217285156	1
75	63	13	-62.28498840332031	87	29	-209.72317504882812	1
76	83	17	-81.29730224609375	115	41	-231.05653381347656	1
77	118	20	-98.55765533447266	150	44	-274.1344299316406	0
78	49	10	-52.799720764160156	65	24	-157.41036987304688	0
79	38	9	-46.09284973144531	54	19	-119.41352844238281	1
80	35	10	-43.827392578125	51	24	-110.56792449951172	1
81	56	9	-49.66536331176758	70	21	-155.95230102539062	0
82	164	29	-135.2052764892578	220	72	-408.74139404296875	0
83	158	28	-197.58612060546875	204	69	-427.3106994628906	0
84	51	10	-51.885372161865234	67	24	-171.45623779296875	1
85	82	17	-132.769775390625	108	37	-244.64134216308594	0
86	62	13	-52.597084045410156	86	31	-187.0863037109375	0
87	97	16	-95.4793930053711	125	42	-246.3353271484375	0
88	116	25	-111.13848876953125	156	54	-318.59588623046875	0
89	48	12	-70.57099914550781	68	26	-194.9325714111328	0
90	108	22	-120.0558853149414	144	50	-336.1685791015625	0
91	44	11	-77.44998931884766	62	24	-190.1421661376953	0
92	172	33	-145.54547119140625	234	77	-439.76617431640625	1
93	66	17	-83.16584014892578	94	38	-221.3751678466797	0
94	49	13	-79.74768829345703	69	25	-171.90057373046875	0
95	49	11	-78.04690551757812	63	23	-200.27902221679688	0
96	46	11	-75.10384368896484	62	23	-175.73580932617188	0
97	55	13	-83.3978500366211	75	30	-203.9775848388672	0
98	112	25	-114.06671142578125	154	55	-359.4070739746094	0
99	65	16	-95.7330093383789	87	30	-240.46322631835938	0
0	48	11	-73.53572845458984	66	23	-147.01077270507812	1
1	52	11	-77.56658935546875	70	24	-166.5121612548828	1
2	65	15	-110.54273986816406	91	32	-213.8639373779297	1
