index	input_nchars	input_ntokens	input_logprob	output_nchars	output_ntokens	output_logprob	correct
69	72	16	-60.6962890625	72	34	-230.1497802734375	0
70	124	25	-82.95056915283203	124	60	-372.92034912109375	0
71	116	21	-69.01795959472656	116	54	-356.9950256347656	0
72	143	25	-84.56454467773438	143	68	-458.10406494140625	0
73	148	30	-75.52738952636719	148	68	-439.0279541015625	0
74	66	14	-40.40210723876953	66	31	-216.0987548828125	0
75	221	44	-120.73648071289062	221	98	-633.5830078125	0
76	89	19	-59.935665130615234	89	41	-288.0181884765625	0
77	202	32	-142.54417419433594	202	94	-625.71630859375	0
78	242	39	-125.74551391601562	242	119	-709.5492553710938	0
79	62	15	-54.29219055175781	62	28	-204.04249572753906	0
80	179	35	-92.12397766113281	179	83	-540.3948364257812	0
81	108	20	-72.94061279296875	108	48	-337.6972961425781	0
82	83	21	-49.739315032958984	83	35	-228.2696075439453	0
83	101	22	-71.09520721435547	101	46	-295.5118713378906	0
84	76	14	-64.50175476074219	76	37	-245.9782257080078	0
85	100	19	-66.79141998291016	100	48	-322.94281005859375	0
86	183	39	-116.96416473388672	183	82	-524.6258544921875	0
87	161	31	-102.93753051757812	161	74	-488.7706604003906	0
88	67	14	-45.37907028198242	67	32	-220.20387268066406	0
89	44	10	-40.601165771484375	44	21	-148.37513732910156	0
90	58	12	-40.646175384521484	58	27	-184.07179260253906	0
91	249	46	-115.60701751708984	249	117	-713.3909301757812	0
92	138	26	-84.92437744140625	138	67	-449.71063232421875	0
93	154	27	-107.77410125732422	154	73	-483.3673095703125	0
94	128	26	-48.161888122558594	128	55	-387.6605224609375	0
95	74	15	-59.45042419433594	74	35	-244.91458129882812	0
96	80	14	-49.878570556640625	80	39	-257.78533935546875	0
97	95	22	-84.97925567626953	95	49	-319.0193786621094	0
98	118	18	-69.74259948730469	118	59	-363.02325439453125	0
99	134	29	-87.0923080444336	134	66	-422.210205078125	0
0	48	11	-55.87470245361328	48	22	-153.3388671875	1
1	52	11	-48.88518142700195	52	24	-171.46731567382812	0
2	52	11	-46.3112907409668	52	27	-169.44651794433594	0
3	65	15	-67.60272216796875	65	31	-206.73619079589844	0
4	37	10	-44.35880661010742	37	18	-128.8368377685547	1
5	46	11	-57.71860122680664	46	22	-161.8352813720703	0
6	62	15	-55.11143493652344	62	28	-201.55519104003906	0
7	35	12	-39.0533332824707	35	18	-126.02377319335938	1
8	46	10	-72.62030029296875	46	23	-172.332763671875	0
9	63	12	-76.0999526977539	63	29	-206.5402374267578	0
10	93	19	-86.56535339355469	93	41	-298.5755310058594	0
11	60	12	-73.83415985107422	60	29	-197.26258850097656	0
12	53	13	-53.92238998413086	53	25	-175.9361572265625	0
13	49	12	-54.18762969970703	49	22	-170.39808654785156	0
14	64	11	-55.304100036621094	64	35	-219.47219848632812	0
