index	input_nchars	input_ntokens	input_logprob	output_nchars	output_ntokens	output_logprob	correct
50	11	4	-11.363079759813942	17	8	-9.615960013597974	1
51	12	4	-11.4339540994006	16	8	-9.99895226585408	1
52	10	4	-10.841782836180656	14	8	-9.615960013597974	1
53	15	4	-11.528699466989965	15	8	-10.50977788962007	1
54	14	5	-10.899676814599559	17	8	-10.309107194157919	1
55	11	4	-10.484326947258852	18	8	-10.142053109494753	0
56	13	6	-11.839419207508763	12	8	-9.41116560095196	0
57	21	7	-10.907989414418925	11	8	-9.41116560095196	1
58	12	5	-11.758073568054812	14	8	-9.873789122900074	1
59	12	4	-11.797919476602011	16	8	-9.57150825102714	1
60	11	5	-11.758073568054812	18	8	-9.615960013597974	1
61	13	7	-11.592823995159504	14	8	-10.309107194157919	0
62	12	4	-11.544349238657093	17	8	-10.309107194157919	1
63	15	5	-11.990045033492587	13	8	-10.067945137341031	1
64	12	4	-11.781790094672127	13	8	-9.374797956781086	0
65	10	3	-11.852212558968674	16	8	-10.142053109494753	1
66	18	5	-11.064926387494866	14	8	-9.816630709060126	1
67	15	7	-10.72678144348615	12	8	-9.76256348778985	1
68	14	5	-11.664896343200628	14	8	-10.22209581716829	1
69	11	4	-10.82320645060772	16	8	-9.816630709060126	1
70	14	4	-11.445317858050915	16	8	-9.339706636969815	1
71	10	4	-11.306798923915352	11	8	-10.067945137341031	0
72	15	5	-11.489120480709307	13	8	-10.142053109494753	1
73	14	5	-10.595166928681303	13	8	-9.488126642088089	1
74	11	5	-10.12929269277758	17	8	-9.76256348778985	1
75	13	5	-10.587867626199692	16	8	-10.404417373962245	1
76	10	4	-11.657804114891135	12	8	-9.934413744716508	1
77	11	4	-11.923353658993914	12	8	-10.142053109494753	1
78	20	7	-11.951392879058307	16	8	-9.151654405466877	1
79	10	4	-11.693779217349414	12	8	-9.488126642088089	1
80	14	4	-11.609518873731673	17	8	-10.50977788962007	1
81	13	3	-10.457371137270323	16	8	-10.142053109494753	1
82	16	5	-11.282227663184846	14	8	-10.067945137341031	1
83	13	4	-11.629927745362881	11	8	-9.448905928934808	1
84	12	6	-11.616275656194555	14	8	-9.528948636608344	1
85	16	3	-11.392454368493846	14	8	-9.615960013597974	1
86	9	3	-11.270164790735572	18	8	-9.662480029232867	0
87	15	5	-10.203223845905114	17	8	-9.615960013597974	1
88	13	5	-10.325969670903627	13	8	-9.816630709060126	1
89	16	5	-11.789822266369391	17	8	-9.873789122900074	0
90	14	5	-11.376324986563963	13	8	-9.99895226585408	1
91	16	6	-11.489120480709307	14	8	-10.142053109494753	1
92	13	5	-11.923353658993914	17	8	-9.488126642088089	1
93	14	5	-10.216513078023796	13	8	-10.067945137341031	1
94	10	3	-11.668461409365124	13	8	-9.934413744716508	0
95	10	3	-11.985131018690158	14	8	-9.615960013597974	1
96	13	4	-11.311786465426392	16	8	-9.873789122900074	1
97	16	5	-11.248811666265002	16	8	-9.76256348778985	1
98	10	5	-10.194188876847202	16	8	-10.309107194157919	1
99	11	3	-10.801961341993984	12	8	-9.816630709060126	1
0	11	4	-13.589678945830066	13	8	-9.816630709060126	1
1	14	5	-13.453103410824315	14	8	-9.448905928934808	1
2	12	6	-13.371425379810049	18	8	-10.50977788962007	1
3	12	4	-13.806743451067893	15	8	-9.76256348778985	0
4	17	5	-13.565581394251005	13	8	-9.99895226585408	0
5	14	5	-12.161587456031715	11	8	-9.873789122900074	1
6	13	4	-13.74790295104496	12	8	-9.662480029232867	0
7	10	4	-13.012791571385982	18	8	-10.309107194157919	1
8	13	4	-14.307518738980383	17	8	-9.7112701934023	0
9	14	5	-12.781462435485333	14	8	-10.067945137341031	1
10	12	3	-13.277899321799225	14	8	-9.934413744716508	0
11	17	4	-14.007414146530044	16	8	-10.309107194157919	1
12	11	4	-14.167756796605223	14	8	-9.662480029232867	1
13	13	4	-14.125197182186428	15	8	-9.41116560095196	0
14	11	5	-14.212208559176057	15	8	-9.57150825102714	0
15	9	3	-12.014983981839839	13	8	-9.76256348778985	0
16	11	4	-13.432050001626482	17	8	-10.404417373962245	1
17	8	4	-14.125197182186428	18	8	-10.404417373962245	0
18	11	3	-13.565581394251005	14	8	-9.57150825102714	0
19	16	5	-13.496588522764053	16	8	-9.99895226585408	1
20	10	5	-12.908801857861935	16	8	-9.76256348778985	1
21	15	6	-13.160116286142841	17	8	-9.57150825102714	1
22	12	5	-13.69233309989015	14	8	-9.57150825102714	1
23	13	5	-12.718283533863803	17	8	-10.309107194157919	0
24	11	4	-12.718283533863803	16	8	-9.305805085294134	0
25	11	6	-12.602770646741957	17	8	-10.627560925276454	1
26	15	7	-14.125197182186428	17	8	-9.7112701934023	1
27	12	7	-13.242808001987955	12	8	-9.99895226585408	1
28	10	4	-12.368777079403682	12	8	-10.309107194157919	0
29	11	4	-12.75995623026437	16	8	-9.662480029232867	0
30	13	5	-14.212208559176057	15	8	-9.934413744716508	0
31	13	4	-13.242808001987955	15	8	-10.627560925276454	1
