index	input_nchars	input_ntokens	input_logprob	output_nchars	output_ntokens	output_logprob	correct
73	64	42	-127.18254089355469	64	42	-99.05059814453125	1
74	57	37	-115.83558654785156	57	37	-93.71665954589844	1
75	63	41	-126.73714447021484	63	41	-97.61396789550781	1
76	57	37	-112.99613189697266	57	37	-96.77519226074219	1
77	102	67	-198.2268524169922	102	67	-150.17608642578125	0
78	67	43	-132.3773193359375	67	43	-109.64025115966797	1
79	75	49	-146.8793182373047	75	49	-108.0564193725586	0
80	88	58	-158.0654296875	88	58	-136.537109375	0
81	69	45	-132.99624633789062	69	45	-101.89836883544922	1
82	81	53	-152.6541748046875	81	53	-117.44302368164062	0
83	98	64	-185.2462921142578	98	64	-139.90037536621094	0
84	99	65	-179.84288024902344	99	65	-135.84677124023438	0
85	87	57	-158.77197265625	87	57	-115.62130737304688	1
86	86	57	-165.18008422851562	86	57	-127.9181900024414	1
87	94	62	-174.6467742919922	94	62	-137.7049102783203	1
88	93	61	-175.37074279785156	93	61	-136.32083129882812	1
89	90	58	-173.5194091796875	90	58	-131.48110961914062	0
90	109	71	-205.3003387451172	109	71	-157.89085388183594	1
91	103	67	-187.30581665039062	103	67	-150.41900634765625	0
92	116	76	-208.05035400390625	116	76	-154.95138549804688	1
93	70	46	-131.67556762695312	70	46	-105.70532989501953	1
94	111	73	-200.7899932861328	111	73	-154.90863037109375	1
95	87	57	-157.64044189453125	87	57	-125.30892944335938	1
96	99	65	-174.10733032226562	99	65	-146.61444091796875	1
97	103	67	-191.4290771484375	103	67	-144.37110900878906	1
98	75	49	-132.97068786621094	75	49	-110.50814819335938	0
99	63	41	-123.83814239501953	63	41	-99.31536102294922	0
