index	input_nchars	input_ntokens	input_logprob	output_nchars	output_ntokens	output_logprob	correct
45	118	19	-153.92776489257812	118	18	-111.32455444335938	0
46	101	20	-155.11595153808594	101	20	-99.17410278320312	0
47	137	27	-193.998779296875	137	26	-114.40862274169922	0
48	113	22	-165.9969940185547	113	22	-97.24159240722656	0
49	202	33	-276.8861083984375	202	32	-186.1468963623047	0
50	143	25	-207.23843383789062	143	25	-120.24822998046875	1
51	108	20	-164.6595916748047	108	20	-100.08389282226562	1
52	56	9	-95.53038024902344	56	9	-71.64090728759766	1
53	135	24	-181.55520629882812	135	23	-135.30970764160156	0
54	140	26	-195.29612731933594	140	26	-103.23493194580078	1
55	66	13	-109.23987579345703	66	14	-82.45768737792969	1
56	81	20	-145.83334350585938	81	20	-88.86151123046875	1
57	111	18	-146.54443359375	111	17	-93.98500061035156	1
58	60	11	-93.45555114746094	60	10	-48.487510681152344	1
59	249	46	-312.2538757324219	249	46	-177.66371154785156	0
60	158	28	-242.6536407470703	158	26	-177.513671875	1
61	49	12	-91.55343627929688	49	12	-49.6719970703125	1
62	170	31	-251.49961853027344	170	31	-203.1857147216797	1
63	148	30	-227.7141876220703	148	30	-107.35808563232422	0
64	60	13	-91.56394958496094	60	12	-49.694705963134766	1
65	42	10	-66.87904357910156	42	10	-40.53723907470703	1
66	20	6	-41.36088562011719	20	5	-18.639625549316406	1
67	93	18	-138.91127014160156	93	18	-74.10143280029297	1
68	162	34	-255.41273498535156	162	34	-196.6248321533203	0
69	161	30	-226.6332550048828	161	31	-152.24423217773438	1
70	83	16	-116.16122436523438	83	16	-45.05502700805664	1
71	50	9	-83.27442169189453	50	9	-51.61259841918945	1
72	47	11	-78.41798400878906	47	10	-42.102561950683594	1
73	85	18	-134.80442810058594	85	17	-75.02105712890625	0
74	65	15	-109.51557159423828	65	15	-63.09587860107422	0
75	135	28	-187.45431518554688	135	26	-127.38660430908203	0
76	91	21	-148.26541137695312	91	21	-71.79545593261719	0
77	155	30	-211.59754943847656	155	31	-91.46568298339844	0
78	140	29	-193.86822509765625	140	27	-132.84454345703125	0
79	138	27	-200.9271697998047	138	26	-106.43067169189453	0
80	133	28	-200.6396484375	133	27	-83.10807800292969	0
81	69	12	-103.97565460205078	69	11	-86.02326965332031	1
82	63	12	-104.93798828125	63	12	-69.75829315185547	0
83	27	7	-50.571998596191406	27	7	-26.031993865966797	1
84	138	30	-226.36199951171875	138	29	-110.83162689208984	0
85	53	13	-126.28653717041016	53	14	-95.48397827148438	1
86	80	17	-125.440673828125	80	17	-79.80661010742188	1
87	182	31	-257.989013671875	182	31	-146.38670349121094	0
88	114	17	-148.16004943847656	114	17	-110.3782730102539	1
89	70	16	-127.60838317871094	70	16	-87.8216552734375	1
90	67	16	-118.48140716552734	67	14	-68.79451751708984	1
91	95	18	-155.01173400878906	95	18	-109.68868255615234	1
92	72	18	-129.15927124023438	72	17	-65.83251953125	0
93	65	13	-100.01142883300781	65	13	-55.69329071044922	1
94	53	14	-97.59272003173828	53	13	-49.774513244628906	1
95	140	29	-218.73204040527344	140	27	-120.20890045166016	0
96	69	14	-118.10249328613281	69	13	-62.501243591308594	1
