index	input_nchars	input_ntokens	input_logprob	output_nchars	output_ntokens	output_logprob	correct
1	6	2	-12.694925308227539	1	1	-2.5150731166202807	1
1	7	1	-9.008037567138672	1	1	-2.5150731166202807	1
1	10	2	-12.001655578613281	1	1	-2.5150731166202807	1
1	7	3	-12.745586395263672	1	1	-2.5150731166202807	1
1	10	2	-12.434511184692383	1	1	-2.5150731166202807	1
1	10	2	-11.608659744262695	1	1	-2.5150731166202807	1
1	11	3	-12.313142776489258	1	1	-2.5150731166202807	1
1	3	1	-8.683868408203125	1	1	-2.5150731166202807	1
1	9	2	-12.664512634277344	1	1	-2.5150731166202807	1
1	8	2	-11.845962524414062	1	1	-2.5150731166202807	1
1	10	2	-13.429977416992188	1	1	-2.5150731166202807	1
1	10	3	-13.046392440795898	1	1	-2.5150731166202807	1
1	10	2	-12.450942993164062	1	1	-2.5150731166202807	1
1	10	2	-11.608659744262695	1	1	-2.5150731166202807	1
1	8	2	-12.559627532958984	1	1	-2.5150731166202807	1
1	11	2	-12.998353958129883	1	1	-2.5150731166202807	1
1	11	2	-10.924800872802734	1	1	-2.5150731166202807	1
1	12	2	-10.48724365234375	1	1	-2.5150731166202807	1
1	9	3	-13.321157455444336	1	1	-2.5150731166202807	1
1	11	2	-12.374601364135742	1	1	-2.5150731166202807	1
1	8	2	-11.51205825805664	1	1	-2.5150731166202807	1
1	8	2	-12.616533279418945	1	1	-2.5150731166202807	1
1	9	2	-11.830869674682617	1	1	-2.5150731166202807	1
1	12	2	-10.48724365234375	1	1	-2.5150731166202807	1
1	7	3	-12.745586395263672	1	1	-2.5150731166202807	1
1	3	1	-9.246879577636719	1	1	-2.5150731166202807	1
1	10	3	-12.461128234863281	1	1	-2.5150731166202807	1
1	9	2	-11.757503509521484	1	1	-2.5150731166202807	1
1	4	1	-8.728519439697266	1	1	-2.5150731166202807	1
1	8	2	-11.228687286376953	1	1	-2.5150731166202807	1
2	20	3	-12.495567321777344	1	1	-2.5196595982818737	1
2	19	3	-11.996781349182129	1	1	-2.5196595982818737	1
2	17	4	-12.259824752807617	1	1	-2.5196595982818737	1
2	21	6	-12.172828674316406	1	1	-2.5196595982818737	1
2	16	4	-10.998421669006348	1	1	-2.5196595982818737	1
2	16	4	-11.734607696533203	1	1	-2.5196595982818737	1
2	17	2	-9.910303115844727	1	1	-2.5196595982818737	1
2	19	4	-12.560093879699707	1	1	-2.5196595982818737	1
2	12	2	-10.259410858154297	1	1	-2.5196595982818737	1
2	17	3	-9.745767593383789	1	1	-2.5196595982818737	1
2	19	2	-11.234814643859863	1	1	-2.5196595982818737	1
2	20	3	-11.900314331054688	1	1	-2.5196595982818737	1
2	21	2	-11.236342430114746	1	1	-2.5196595982818737	1
2	20	3	-11.911097526550293	1	1	-2.5196595982818737	1
2	13	2	-8.847099304199219	1	1	-2.5196595982818737	1
2	14	4	-12.065661430358887	1	1	-2.5196595982818737	1
2	20	3	-10.63541316986084	1	1	-2.5196595982818737	1
2	15	3	-11.578887939453125	1	1	-2.5196595982818737	1
2	19	4	-11.209238052368164	1	1	-2.5196595982818737	1
2	19	3	-12.211008071899414	1	1	-2.5196595982818737	1
2	16	2	-10.381123542785645	1	1	-2.5196595982818737	1
2	16	3	-12.39405632019043	1	1	-2.5196595982818737	1
2	12	4	-11.190113067626953	1	1	-2.5196595982818737	1
2	14	4	-12.829728126525879	1	1	-2.5196595982818737	1
2	21	2	-10.586675643920898	1	1	-2.5196595982818737	1
2	17	3	-11.67437744140625	1	1	-2.5196595982818737	1
2	19	3	-11.81266975402832	1	1	-2.5196595982818737	1
2	18	4	-12.107583999633789	1	1	-2.5196595982818737	1
2	19	2	-10.123954772949219	1	1	-2.5196595982818737	1
2	17	3	-10.986291885375977	1	1	-2.5196595982818737	1
3	33	5	-12.513130187988281	1	1	-2.7425484825098065	1
3	27	4	-11.53448232014974	1	1	-2.7425484825098065	1
3	31	6	-12.38890266418457	1	1	-2.7425484825098065	1
3	31	6	-11.061395009358725	1	1	-2.7425484825098065	1
3	27	5	-11.886807123819986	1	1	-2.7425484825098065	1
3	30	6	-11.507977803548178	1	1	-2.7425484825098065	1
3	24	4	-11.64509391784668	1	1	-2.7425484825098065	1
3	21	3	-9.72806167602539	1	1	-2.7425484825098065	1
3	25	5	-11.947121938069662	1	1	-2.7425484825098065	1
3	32	5	-11.769966761271158	1	1	-2.7425484825098065	1
3	27	4	-11.376995086669922	1	1	-2.7425484825098065	1
3	29	5	-12.336617151896158	1	1	-2.7425484825098065	1
3	29	4	-10.809649785359701	1	1	-2.7425484825098065	1
3	23	6	-11.633354822794596	1	1	-2.7425484825098065	1
3	29	6	-12.247380574544271	1	1	-2.7425484825098065	1
3	27	4	-9.981369654337565	1	1	-2.7425484825098065	1
3	22	5	-11.793107986450195	1	1	-2.7425484825098065	1
3	28	4	-11.45957056681315	1	1	-2.7425484825098065	1
3	31	5	-12.210552851359049	1	1	-2.7425484825098065	1
3	29	4	-11.139384587605795	1	1	-2.7425484825098065	1
3	23	4	-10.446208953857422	1	1	-2.7425484825098065	1
3	28	4	-10.69737688700358	1	1	-2.7425484825098065	1
3	30	4	-12.282339731852213	1	1	-2.7425484825098065	1
3	33	5	-11.824480056762695	1	1	-2.7425484825098065	1
3	29	5	-11.486843744913736	1	1	-2.7425484825098065	1
3	28	6	-11.799615224202475	1	1	-2.7425484825098065	1
3	33	5	-11.743318557739258	1	1	-2.7425484825098065	1
3	33	4	-12.094464619954428	1	1	-2.7425484825098065	1
3	34	4	-11.46882438659668	1	1	-2.7425484825098065	1
3	33	5	-12.434047063191732	1	1	-2.7425484825098065	1
4	34	6	-10.312712669372559	1	1	-3.071512412229978	1
4	45	6	-11.949178695678711	1	1	-3.071512412229978	1
4	38	6	-10.972350120544434	1	1	-3.071512412229978	1
4	37	4	-11.261205196380615	1	1	-3.071512412229978	1
4	37	8	-12.074841022491455	1	1	-3.071512412229978	1
4	35	8	-12.12818431854248	1	1	-3.071512412229978	1
4	41	8	-12.03979206085205	1	1	-3.071512412229978	1
4	42	6	-11.030587196350098	1	1	-3.071512412229978	1
4	35	5	-10.747321128845215	1	1	-3.071512412229978	1
